valor,inicio,num_apostas,valorApostado,valorGanho,diferenca,result,minutos_decorridos,dia,mes,dia_da_semana
1.13,1754262703,1644,50663.0,-660.07,50002.93,0,1211,3,8,6
2.17,1754262713,1486,39221.98,-25364.81,13857.17,1,1211,3,8,6
2.05,1754262734,1771,55080.47,-27913.56,27166.91,1,1212,3,8,6
1.86,1754262755,1748,55472.5,-15261.64,40210.86,0,1212,3,8,6
2.65,1754262772,1609,48295.75,-42935.26,5360.49,1,1212,3,8,6
2.46,1754262794,1719,54015.67,-61238.35,-7222.68,1,1213,3,8,6
1.27,1754262816,1538,44262.77,-2787.31,41475.46,0,1213,3,8,6
3.67,1754262827,1631,52322.61,-70843.1,-18520.49,1,1213,3,8,6
1.14,1754262853,1768,62828.43,-801.51,62026.92,0,1214,3,8,6
2.21,1754262863,1625,56606.77,-39060.5,17546.27,1,1214,3,8,6
1.84,1754262886,1445,42711.25,-14753.5,27957.75,0,1214,3,8,6
20.38,1754262900,1666,54324.76,-148883.92,-94559.16,1,1215,3,8,6
1.13,1754262950,1654,42604.31,-375.12,42229.19,0,1215,3,8,6
4236.95,1754262961,1629,46111.07,-233262.47,-187151.4,1,1216,3,8,6
1.79,1754263073,1674,48162.89,-12895.79,35267.1,0,1217,3,8,6
1.33,1754263090,1778,56799.31,-3680.34,53118.97,0,1218,3,8,6
1.83,1754263102,1522,42253.84,-12446.44,29807.4,0,1218,3,8,6
1.44,1754263120,1629,49238.86,-5457.8,43781.06,0,1218,3,8,6
2.32,1754263135,1468,43816.41,-32396.27,11420.14,1,1218,3,8,6
1.75,1754263154,1648,50930.67,-18132.47,32798.2,0,1219,3,8,6
20.66,1754263171,1573,47416.57,-137938.96,-90522.39,1,1219,3,8,6
1.82,1754263215,1590,45908.79,-11928.14,33980.65,0,1220,3,8,6
6.62,1754263236,1799,58017.65,-116220.42,-58202.77,1,1220,3,8,6
1.42,1754263277,1713,43631.29,-5086.1,38545.19,0,1221,3,8,6
3.07,1754263289,1914,70689.71,-80898.07,-10208.36,1,1221,3,8,6
3.9,1754263315,1646,42519.75,-57590.28,-15070.53,1,1221,3,8,6
1.15,1754263337,1979,57678.53,-474.78,57203.75,0,1222,3,8,6
5.5,1754263354,1878,49916.55,-100585.04,-50668.49,1,1222,3,8,6
2.12,1754263388,1992,53729.32,-28958.48,24770.84,1,1223,3,8,6
5.18,1754263400,1761,49748.59,-86843.8,-37095.21,1,1223,3,8,6
1.03,1754263433,1998,57625.17,-13.43,57611.74,0,1223,3,8,6
2.89,1754263443,1875,53600.05,-50736.09,2863.96,1,1224,3,8,6
1.19,1754263463,2022,25499.85,-871.35,24628.5,0,1224,3,8,6
1.83,1754263478,1921,67790.86,-12876.75,54914.11,0,1224,3,8,6
47.07,1754263497,1745,50691.84,-198863.33,-148171.49,1,1224,3,8,6
12.44,1754263551,1882,56246.07,-126043.34,-69797.27,1,1225,3,8,6
1.32,1754263593,1850,57787.36,-5680.52,52106.84,0,1226,3,8,6
1.71,1754263603,1591,41951.11,-9650.04,32301.07,0,1226,3,8,6
1.81,1754263621,1886,61876.33,-14192.94,47683.39,0,1227,3,8,6
2.69,1754263638,1856,65569.22,-62236.18,3333.04,1,1227,3,8,6
2.76,1754263662,2041,30674.55,-33903.62,-3229.07,1,1227,3,8,6
19.01,1754263682,2079,30067.1,-80928.01,-50860.91,1,1228,3,8,6
1.14,1754263727,2010,24470.39,-387.63,24082.76,0,1228,3,8,6
1.99,1754263742,1793,52335.29,-21268.9,31066.39,0,1229,3,8,6
1.17,1754263761,2000,60896.71,-2701.68,58195.03,0,1229,3,8,6
10.65,1754263775,1956,53922.99,-138164.54,-84241.55,1,1229,3,8,6
1.08,1754263815,2176,29387.29,-246.32,29140.97,0,1230,3,8,6
3.58,1754263825,1874,43967.25,-57093.76,-13126.51,1,1230,3,8,6
1.19,1754263858,2924,30213.01,-1136.86,29076.15,0,1230,3,8,6
1.57,1754263874,2163,30443.93,-2242.6,28201.33,0,1231,3,8,6
2.13,1754263880,1997,58298.47,-32103.0,26195.47,1,1231,3,8,6
1.4,1754263903,1980,63925.38,-4553.37,59372.01,0,1231,3,8,6
1.27,1754263921,1753,50132.23,-2412.39,47719.84,0,1232,3,8,6
1.2,1754263930,1800,59740.73,-1323.55,58417.18,0,1232,3,8,6
12.2,1754263942,1591,47098.48,-127182.27,-80083.79,1,1232,3,8,6
1.85,1754263981,1727,46926.86,-12558.44,34368.42,0,1233,3,8,6
2.51,1754263998,1660,50239.36,-38481.31,11758.05,1,1233,3,8,6
2.28,1754264017,1574,44161.84,-35106.22,9055.62,1,1233,3,8,6
1.14,1754264040,1721,47473.3,-360.35,47112.95,0,1234,3,8,6
1.89,1754264051,1649,49401.52,-19410.54,29990.98,0,1234,3,8,6
1.0,1754264069,2645,31901.09,-0.0,31901.09,0,1234,3,8,6
1.59,1754264080,1361,45911.98,-9056.1,36855.88,0,1234,3,8,6
10.84,1754264106,1274,40771.11,-107894.5,-67123.39,1,1235,3,8,6
53.66,1754264151,1544,45293.82,-181732.66,-136438.84,1,1235,3,8,6
1.27,1754264206,1589,54320.88,-2432.91,51887.97,0,1236,3,8,6
1.31,1754264216,1337,40777.78,-1445.88,39331.9,0,1236,3,8,6
42.34,1754264231,1292,39239.73,-152935.31,-113695.58,1,1237,3,8,6
2.43,1754264287,1766,50205.41,-35168.98,15036.43,1,1238,3,8,6
3.36,1754264309,1595,41245.73,-51883.36,-10637.63,1,1238,3,8,6
1.56,1754264335,1798,47211.02,-6066.35,41144.67,0,1238,3,8,6
1.94,1754264355,1532,40958.02,-10708.95,30249.07,0,1239,3,8,6
15.28,1754264365,1724,48711.73,-142752.94,-94041.21,1,1239,3,8,6
2.48,1754264411,1872,51706.98,-40189.89,11517.09,1,1240,3,8,6
5.79,1754264431,1815,48001.78,-95088.25,-47086.47,1,1240,3,8,6
1.6,1754264460,1833,43433.16,-8211.18,35221.98,0,1241,3,8,6
1.04,1754264479,1623,40044.97,-19.9,40025.07,0,1241,3,8,6
1.85,1754264488,1730,56485.86,-11758.2,44727.66,0,1241,3,8,6
2.07,1754264508,1820,62601.25,-34953.69,27647.56,1,1241,3,8,6
3.56,1754264528,1884,60288.38,-82670.56,-22382.18,1,1242,3,8,6
1.99,1754264560,1943,59241.23,-21846.73,37394.5,0,1242,3,8,6
1.45,1754264573,121,623805.43,-64174.45,559630.98,0,1242,3,8,6
1.24,1754264590,1669,47130.8,-1768.04,45362.76,0,1243,3,8,6
1.34,1754264601,1685,61051.45,-4448.12,56603.33,0,1243,3,8,6
1.72,1754264615,1505,46443.69,-15549.95,30893.74,0,1243,3,8,6
1.16,1754264632,1513,51571.65,-1814.34,49757.31,0,1243,3,8,6
4.8,1754264643,1348,38222.13,-52544.37,-14322.24,1,1244,3,8,6
2.11,1754264671,1684,53348.82,-29079.95,24268.87,1,1244,3,8,6
1.33,1754264693,1575,50445.93,-1203.97,49241.96,0,1244,3,8,6
4.15,1754264707,1342,37531.98,-52566.79,-15034.81,1,1245,3,8,6
7.14,1754264730,1587,42711.75,-89176.52,-46464.77,1,1245,3,8,6
3.83,1754264767,1539,37831.7,-51826.06,-13994.36,1,1246,3,8,6
1.09,1754264796,1705,42394.09,-122.71,42271.38,0,1246,3,8,6
1.12,1754264806,1552,47421.73,-709.34,46712.39,0,1246,3,8,6
1.42,1754264824,1390,36057.64,-3403.46,32654.18,0,1247,3,8,6
1.09,1754264836,1364,39015.33,-165.79,38849.54,0,1247,3,8,6
1.39,1754264851,1252,38191.09,-1479.8,36711.29,0,1247,3,8,6
2.38,1754264860,1214,34435.2,-21181.65,13253.55,1,1247,3,8,6
1.7,1754264885,1459,44773.92,-10903.18,33870.74,0,1248,3,8,6
1.05,1754264897,1292,35975.0,-117.43,35857.57,0,1248,3,8,6
1.17,1754264906,1064,27955.17,-631.92,27323.25,0,1248,3,8,6
2.78,1754264918,941,25433.86,-26060.08,-626.22,1,1248,3,8,6
3.09,1754264938,1157,29656.83,-34747.78,-5090.95,1,1248,3,8,6
1.85,1754264961,1278,34322.14,-8586.58,25735.56,0,1249,3,8,6
1.02,1754264980,161,223084.53,-2162.8,220921.73,0,1249,3,8,6
1.24,1754264991,1041,28503.0,-652.13,27850.87,0,1249,3,8,6
1.54,1754265001,985,28523.43,-3179.75,25343.68,0,1250,3,8,6
149.97,1754265020,976,27705.84,-159768.51,-132062.67,1,1250,3,8,6
1.32,1754265086,1282,31783.5,-951.86,30831.64,0,1251,3,8,6
11.3,1754265103,1094,26975.38,-73003.04,-46027.66,1,1251,3,8,6
1.74,1754265140,1166,27549.74,-6764.01,20785.73,0,1252,3,8,6
1.0,1754265158,2074,23896.7,-0.0,23896.7,0,1252,3,8,6
4.95,1754265170,1189,31958.89,-52863.7,-20904.81,1,1252,3,8,6
1.07,1754265204,1346,34053.65,-191.39,33862.26,0,1253,3,8,6
7.27,1754265214,1184,28859.74,-67048.1,-38188.36,1,1253,3,8,6
1.18,1754265244,1216,26152.48,-545.95,25606.53,0,1254,3,8,6
1.13,1754265261,1399,43647.4,-628.01,43019.39,0,1254,3,8,6
1.04,1754265271,1251,38211.94,-4660.79,33551.15,0,1254,3,8,6
2.79,1754265281,1121,32507.16,-31706.31,800.85,1,1254,3,8,6
2.29,1754265300,1259,35839.67,-31675.84,4163.83,1,1255,3,8,6
1.6,1754265325,1211,29099.4,-6235.68,22863.72,0,1255,3,8,6
1.64,1754265338,1099,25715.82,-6903.95,18811.87,0,1255,3,8,6
3.14,1754265358,1169,33117.04,-38572.65,-5455.61,1,1255,3,8,6
1.73,1754265393,1250,37577.25,-11437.34,26139.91,0,1256,3,8,6
1.18,1754265417,1083,22162.78,-149.48,22013.3,0,1256,3,8,6
2.02,1754265428,977,21464.05,-10289.95,11174.1,1,1257,3,8,6
2.62,1754265447,1044,27630.16,-26556.82,1073.34,1,1257,3,8,6
4.89,1754265468,1031,23305.11,-33445.13,-10140.02,1,1257,3,8,6
24.43,1754265497,1174,30045.39,-102914.77,-72869.38,1,1258,3,8,6
1.31,1754265547,1233,28622.64,-1465.0,27157.64,0,1259,3,8,6
4.54,1754265557,1128,28739.01,-40497.32,-11758.31,1,1259,3,8,6
1.11,1754265586,2187,23971.79,-529.28,23442.51,0,1259,3,8,6
3.66,1754265597,1306,46392.49,-67819.19,-21426.7,1,1259,3,8,6
4.87,1754265624,1183,24427.95,-41036.76,-16608.81,1,1260,3,8,6
1.0,1754265653,1426,39882.31,-0.0,39882.31,0,1260,3,8,6
1.82,1754265669,1377,46676.89,-14352.27,32324.62,0,1261,3,8,6
1.09,1754265680,1392,43950.53,-856.73,43093.8,0,1261,3,8,6
1.42,1754265692,1242,39152.87,-2962.6,36190.27,0,1261,3,8,6
1.9,1754265707,1205,31691.47,-11918.1,19773.37,0,1261,3,8,6
1.12,1754265725,1227,37135.45,-972.37,36163.08,0,1262,3,8,6
8.35,1754265741,1058,30687.09,-76202.83,-45515.74,1,1262,3,8,6
1.95,1754265772,1306,35047.42,-12979.64,22067.78,0,1262,3,8,6
2.12,1754265791,1207,31039.93,-18882.91,12157.02,1,1263,3,8,6
1.05,1754265811,1160,30586.02,-420.69,30165.33,0,1263,3,8,6
2.19,1754265824,1209,45597.39,-36943.62,8653.77,1,1263,3,8,6
1.22,1754265849,554,39410.61,-1902.5,37508.11,0,1264,3,8,6
1.23,1754265855,1175,47567.45,-2218.51,45348.94,0,1264,3,8,6
1.11,1754265864,1037,37213.32,-182.16,37031.16,0,1264,3,8,6
1.03,1754265879,952,29614.82,-173.77,29441.05,0,1264,3,8,6
2.51,1754265890,858,28227.37,-19765.29,8462.08,1,1264,3,8,6
2.04,1754265910,971,36411.64,-22394.67,14016.97,1,1265,3,8,6
1.2,1754265931,998,32452.53,-1216.5,31236.03,0,1265,3,8,6
2.02,1754265945,1,23907729.0,-13174638.75,10733090.25,1,1265,3,8,6
2.06,1754265963,946,36473.16,-28865.61,7607.55,1,1266,3,8,6
1.68,1754265983,884,26730.44,-6929.16,19801.28,0,1266,3,8,6
58.44,1754265996,957,31115.85,-142371.52,-111255.67,1,1266,3,8,6
1.19,1754266057,1072,31412.84,-225.35,31187.49,0,1267,3,8,6
4.76,1754266076,1062,36807.7,-53278.49,-16470.79,1,1267,3,8,6
2.81,1754266107,1010,23412.63,-23313.79,98.84,1,1268,3,8,6
1.29,1754266132,1096,26746.28,-1685.39,25060.89,0,1268,3,8,6
1.9,1754266143,52,770007.52,-279086.99,490920.53,0,1269,3,8,6
1.66,1754266158,1154,41584.25,-11674.61,29909.64,0,1269,3,8,6
45.81,1754266177,1775,26271.25,-97205.29,-70934.04,1,1269,3,8,6
2.18,1754266231,1194,35586.07,-24419.52,11166.55,1,1270,3,8,6
1.11,1754266251,619,60585.16,-209.2,60375.96,0,1270,3,8,6
1.47,1754266263,1059,31664.41,-2926.64,28737.77,0,1271,3,8,6
1.6,1754266279,1062,31337.95,-7583.23,23754.72,0,1271,3,8,6
3.21,1754266292,1156,43504.09,-55827.72,-12323.63,1,1271,3,8,6
1.39,1754266321,1243,43523.28,-4563.53,38959.75,0,1272,3,8,6
1.78,1754266333,1091,36097.85,-15536.21,20561.64,0,1272,3,8,6
41.45,1754266355,1109,35294.78,-155425.64,-120130.86,1,1272,3,8,6
6.82,1754266413,1233,35322.54,-66463.58,-31141.04,1,1273,3,8,6
4.49,1754266443,1202,33506.51,-49008.68,-15502.17,1,1274,3,8,6
1.1,1754266471,1334,43804.48,-1833.06,41971.42,0,1274,3,8,6
2.96,1754266483,1080,36118.45,-36520.14,-401.69,1,1274,3,8,6
15.45,1754266504,1352,46938.13,-122450.31,-75512.18,1,1275,3,8,6
4.16,1754266551,1414,42111.25,-58032.48,-15921.23,1,1275,3,8,6
4.66,1754266582,1349,40001.03,-65709.47,-25708.44,1,1276,3,8,6
1.14,1754266603,1439,46821.31,-489.68,46331.63,0,1276,3,8,6
1.88,1754266616,368,132313.62,-38768.7,93544.92,0,1276,3,8,6
1.29,1754266641,1118,51897.14,-2482.74,49414.4,0,1277,3,8,6
1.06,1754266651,1283,39220.95,-54.68,39166.27,0,1277,3,8,6
8.27,1754266659,1244,41896.96,-95753.18,-53856.22,1,1277,3,8,6
1.15,1754266699,1611,53684.71,-2463.48,51221.23,0,1278,3,8,6
3.42,1754266707,1339,37289.45,-46717.07,-9427.62,1,1278,3,8,6
1.39,1754266736,1308,34426.16,-3818.71,30607.45,0,1278,3,8,6
1.54,1754266747,1472,57233.92,-8154.53,49079.39,0,1279,3,8,6
1.65,1754266773,1336,43342.34,-8176.19,35166.15,0,1279,3,8,6
2.88,1754266790,1292,44734.01,-43876.06,857.95,1,1279,3,8,6
1.36,1754266803,1356,47034.72,-3723.23,43311.49,0,1280,3,8,6
2.96,1754266821,1162,38619.48,-44183.78,-5564.3,1,1280,3,8,6
1.38,1754266844,1112,28649.12,-2997.65,25651.47,0,1280,3,8,6
1.09,1754266857,1251,43368.98,-556.53,42812.45,0,1280,3,8,6
5.97,1754266877,1068,33881.18,-63167.54,-29286.36,1,1281,3,8,6
1.67,1754266902,1208,31365.62,-9076.86,22288.76,0,1281,3,8,6
4.97,1754266922,1135,31292.06,-51031.01,-19738.95,1,1282,3,8,6
23.9,1754266954,520,62405.71,-214352.08,-151946.37,1,1282,3,8,6
2.09,1754267000,1316,32677.48,-13409.64,19267.84,1,1283,3,8,6
1.64,1754267020,1252,34633.84,-6741.88,27891.96,0,1283,3,8,6
1.22,1754267033,1269,41915.48,-1767.92,40147.56,0,1283,3,8,6
1.73,1754267051,1175,40177.62,-13506.67,26670.95,0,1284,3,8,6
1.36,1754267068,1283,40216.02,-4387.3,35828.72,0,1284,3,8,6
5.65,1754267081,1182,36020.1,-66805.7,-30785.6,1,1284,3,8,6
7.97,1754267116,1366,36876.17,-87625.43,-50749.26,1,1285,3,8,6
5.55,1754267150,1424,42833.41,-80832.81,-37999.4,1,1285,3,8,6
1.67,1754267187,101,507788.75,-73353.38,434435.37,0,1286,3,8,6
1.3,1754267202,1276,37184.43,-2895.78,34288.65,0,1286,3,8,6
1.0,1754267212,1151,32364.21,-0.0,32364.21,0,1286,3,8,6
3.99,1754267228,1,49686237.73,-72353026.99,-22666789.26,1,1287,3,8,6
2.02,1754267253,1535,55068.33,-29911.04,25157.29,1,1287,3,8,6
3.41,1754267272,41,1609903.4,-2052142.88,-442239.48,1,1287,3,8,6
1.98,1754267301,1393,42789.38,-17978.16,24811.22,0,1288,3,8,6
1.52,1754267321,39,1219599.56,-264270.1,955329.46,0,1288,3,8,6
1.17,1754267335,1974,21368.43,-619.87,20748.56,0,1288,3,8,6
4.36,1754267335,1580,61501.44,-98713.83,-37212.39,1,1288,3,8,6
1.09,1754267410,1562,53247.8,-146.25,53101.55,0,1290,3,8,6
8.96,1754267421,1229,40625.48,-91628.23,-51002.75,1,1290,3,8,6
1.78,1754267457,1558,54356.64,-17327.67,37028.97,0,1290,3,8,6
4.55,1754267476,1497,57549.41,-95871.2,-38321.79,1,1291,3,8,6
1.82,1754267506,1287,35651.16,-12934.11,22717.05,0,1291,3,8,6
2.37,1754267522,1600,65832.48,-52297.41,13535.07,1,1292,3,8,6
1.45,1754267543,1336,41403.16,-7456.28,33946.88,0,1292,3,8,6
1.82,1754267558,1501,60192.1,-22335.02,37857.08,0,1292,3,8,6
15.95,1754267577,1387,56380.55,-167721.65,-111341.1,1,1292,3,8,6
2.24,1754267620,1501,55440.34,-39762.08,15678.26,1,1293,3,8,6
3.13,1754267640,1313,41463.26,-47756.75,-6293.49,1,1294,3,8,6
4.07,1754267665,1454,54827.24,-79250.17,-24422.93,1,1294,3,8,6
12.26,1754267693,1492,64933.7,-167911.51,-102977.81,1,1294,3,8,6
4.31,1754267736,1498,54724.9,-74973.98,-20249.08,1,1295,3,8,6
2.85,1754267766,1581,63069.62,-62484.72,584.9,1,1296,3,8,6
1.95,1754267787,1596,68233.01,-35724.63,32508.38,0,1296,3,8,6
4.13,1754267806,1452,53709.53,-74982.65,-21273.12,1,1296,3,8,6
2.27,1754267834,1711,71991.98,-62007.56,9984.42,1,1297,3,8,6
2.06,1754267854,1696,65480.5,-40119.28,25361.22,1,1297,3,8,6
2.57,1754267873,1667,62908.68,-69837.07,-6928.39,1,1297,3,8,6
1.72,1754267894,1654,69248.42,-24775.88,44472.54,0,1298,3,8,6
1.03,1754267913,1574,65466.94,-301.66,65165.28,0,1298,3,8,6
3.18,1754267923,1272,47796.21,-55810.93,-8014.72,1,1298,3,8,6
3.32,1754267946,1585,69594.17,-101370.6,-31776.43,1,1299,3,8,6
1.68,1754267972,1578,65160.44,-17705.69,47454.75,0,1299,3,8,6
1.18,1754267990,1335,47735.58,-3075.58,44660.0,0,1299,3,8,6
1.61,1754268001,1439,66883.81,-14152.71,52731.1,0,1300,3,8,6
4.21,1754268019,1294,57099.17,-89729.16,-32629.99,1,1300,3,8,6
6.04,1754268047,1562,76195.03,-147594.11,-71399.08,1,1300,3,8,6
1.43,1754268081,1520,64189.86,-6958.86,57231.0,0,1301,3,8,6
1.26,1754268096,1228,45221.56,-4641.9,40579.66,0,1301,3,8,6
1.79,1754268108,1208,44214.24,-15707.02,28507.22,0,1301,3,8,6
1.2,1754268125,1416,68065.33,-1167.1,66898.23,0,1302,3,8,6
1.41,1754268139,1224,58103.8,-8568.4,49535.4,0,1302,3,8,6
5.39,1754268153,1126,46385.78,-92583.02,-46197.24,1,1302,3,8,6
1.88,1754268182,1523,66970.22,-27512.82,39457.4,0,1303,3,8,6
2.49,1754268202,1357,52462.12,-50414.28,2047.84,1,1303,3,8,6
3.83,1754268221,1263,41484.6,-56721.17,-15236.57,1,1303,3,8,6
1.61,1754268248,1432,57398.38,-15960.87,41437.51,0,1304,3,8,6
5.07,1754268267,1336,56512.97,-102966.67,-46453.7,1,1304,3,8,6
2.84,1754268297,1501,67312.67,-77711.77,-10399.1,1,1304,3,8,6
2.22,1754268320,1318,54397.47,-54290.29,107.18,1,1305,3,8,6
1.33,1754268339,1461,66502.74,-7397.96,59104.78,0,1305,3,8,6
1.04,1754268355,1345,55836.67,-17.83,55818.84,0,1305,3,8,6
1.44,1754268364,1228,53065.68,-8507.91,44557.77,0,1306,3,8,6
12.95,1754268381,1235,60454.85,-149831.92,-89377.07,1,1306,3,8,6
1.44,1754268422,1500,77447.66,-6317.3,71130.36,0,1307,3,8,6
2.63,1754268439,1252,50196.31,-51370.65,-1174.34,1,1307,3,8,6
1.04,1754268459,1281,52893.04,-10.86,52882.18,0,1307,3,8,6
4.0,1754268470,1362,74505.4,-116193.45,-41688.05,1,1307,3,8,6
38.77,1754268498,1184,42001.62,-121900.38,-79898.76,1,1308,3,8,6
1.17,1754268552,1384,55204.71,-1466.27,53738.44,0,1309,3,8,6
1.03,1754268564,1314,57434.31,-25.6,57408.71,0,1309,3,8,6
1.05,1754268575,1255,54064.68,-5.3,54059.38,0,1309,3,8,6
2.06,1754268585,1189,47777.59,-24432.07,23345.52,1,1309,3,8,6
2.11,1754268604,1397,54689.15,-39374.66,15314.49,1,1310,3,8,6
2.16,1754268625,1332,52713.44,-42647.14,10066.3,1,1310,3,8,6
1.81,1754268645,1326,40312.02,-15686.23,24625.79,0,1310,3,8,6
1.36,1754268663,1229,41393.64,-4387.37,37006.27,0,1311,3,8,6
2.88,1754268676,1124,35202.91,-37473.68,-2270.77,1,1311,3,8,6
1.01,1754268698,1350,56237.23,-0.0,56237.23,0,1311,3,8,6
4.34,1754268709,1149,48692.49,-80710.33,-32017.84,1,1311,3,8,6
1.28,1754268736,1198,34941.81,-1118.2,33823.61,0,1312,3,8,6
1.62,1754268748,1327,62424.93,-13084.64,49340.29,0,1312,3,8,6
2.86,1754268765,1225,43244.96,-50704.37,-7459.41,1,1312,3,8,6
2.96,1754268790,1228,38515.59,-47339.65,-8824.06,1,1313,3,8,6
3.63,1754268813,1161,40814.5,-57639.61,-16825.11,1,1313,3,8,6
2.73,1754268838,1248,36429.53,-36586.29,-156.76,1,1313,3,8,6
1.35,1754268860,1260,38794.64,-3935.99,34858.65,0,1314,3,8,6
1.17,1754268877,1088,31112.93,-1062.16,30050.77,0,1314,3,8,6
2.28,1754268887,1064,30095.86,-23181.66,6914.2,1,1314,3,8,6
1.67,1754268908,1304,46824.64,-11493.19,35331.45,0,1315,3,8,6
9.58,1754268927,1120,40078.86,-93031.02,-52952.16,1,1315,3,8,6
1.55,1754268963,1233,36036.0,-10166.65,25869.35,0,1316,3,8,6
1.41,1754268979,1337,50769.44,-4914.42,45855.02,0,1316,3,8,6
7.04,1754268993,1253,46686.11,-102363.26,-55677.15,1,1316,3,8,6
1.61,1754269028,1268,39154.05,-8500.8,30653.25,0,1317,3,8,6
9.74,1754269046,1171,39807.63,-102518.78,-62711.15,1,1317,3,8,6
1.0,1754269083,1244,37920.77,-0.0,37920.77,0,1318,3,8,6
2.43,1754269095,1307,48546.38,-38326.26,10220.12,1,1318,3,8,6
1.35,1754269115,1166,36867.72,-3278.65,33589.07,0,1318,3,8,6
1.2,1754269129,1391,52908.53,-518.97,52389.56,0,1318,3,8,6
5.0,1754269146,1229,45573.95,-78285.57,-32711.62,1,1319,3,8,6
11.75,1754269174,1188,35894.58,-93539.13,-57644.55,1,1319,3,8,6
4.06,1754269214,1255,31693.15,-45021.12,-13327.97,1,1320,3,8,6
2.7,1754269241,1287,44076.24,-48554.56,-4478.32,1,1320,3,8,6
1.87,1754269263,1289,43412.69,-15365.61,28047.08,0,1321,3,8,6
48.13,1754269279,1219,40238.28,-159451.56,-119213.28,1,1321,3,8,6
1.1,1754269337,1440,51429.1,-161.44,51267.66,0,1322,3,8,6
1.36,1754269348,1333,57286.35,-4189.26,53097.09,0,1322,3,8,6
1.8,1754269363,1274,43706.38,-14613.17,29093.21,0,1322,3,8,6
4.25,1754269380,1387,53650.11,-83913.42,-30263.31,1,1323,3,8,6
11.09,1754269408,1459,53775.06,-130125.49,-76350.43,1,1323,3,8,6
1.22,1754269447,1485,49602.88,-2057.89,47544.99,0,1324,3,8,6
3.28,1754269459,1215,38980.06,-47096.67,-8116.61,1,1324,3,8,6
1.0,1754269484,1462,51062.07,-0.0,51062.07,0,1324,3,8,6
1.04,1754269495,1507,62980.69,-46.51,62934.18,0,1324,3,8,6
1.09,1754269506,1319,47968.64,-72.46,47896.18,0,1325,3,8,6
3.12,1754269518,1269,43580.59,-53212.3,-9631.71,1,1325,3,8,6
1.07,1754269542,1436,54993.37,-77.85,54915.52,0,1325,3,8,6
1.28,1754269552,1195,37267.49,-1351.76,35915.73,0,1325,3,8,6
2.75,1754269565,1075,32859.35,-35613.71,-2754.36,1,1326,3,8,6
1.29,1754269588,1211,33767.47,-2421.33,31346.14,0,1326,3,8,6
2.7,1754269601,1123,35917.67,-39581.68,-3664.01,1,1326,3,8,6
1.13,1754269623,1084,32662.88,-218.73,32444.15,0,1327,3,8,6
1.47,1754269637,1218,54974.35,-3288.19,51686.16,0,1327,3,8,6
1.14,1754269652,1146,49703.65,-662.79,49040.86,0,1327,3,8,6
1.89,1754269662,1030,34157.34,-11255.7,22901.64,0,1327,3,8,6
2.25,1754269680,1085,37324.9,-26403.97,10920.93,1,1328,3,8,6
1.0,1754269699,1070,37683.8,-0.0,37683.8,0,1328,3,8,6
1.27,1754269710,948,33403.18,-1005.51,32397.67,0,1328,3,8,6
2.31,1754269723,790,22094.47,-15346.52,6747.95,1,1328,3,8,6
1.04,1754269742,860,30199.15,-39.48,30159.67,0,1329,3,8,6
1.76,1754269754,773,24426.05,-4794.18,19631.87,0,1329,3,8,6
1.33,1754269770,928,35892.23,-2430.14,33462.09,0,1329,3,8,6
1.19,1754269784,837,26824.07,-914.5,25909.57,0,1329,3,8,6
13.37,1754269796,771,30592.23,-84013.42,-53421.19,1,1329,3,8,6
3.17,1754269837,972,25775.95,-27741.12,-1965.17,1,1330,3,8,6
4.37,1754269862,1008,29714.93,-50536.97,-20822.04,1,1331,3,8,6
1.63,1754269889,1121,28327.18,-5769.68,22557.5,0,1331,3,8,6
13864.66,1754269906,945,99436.12,-176842.12,-77406.0,1,1331,3,8,6
1.0,1754270032,1370,247816.03,-0.0,247816.03,0,1333,3,8,6
3.16,1754270044,1195,242291.78,-234236.62,8055.16,1,1334,3,8,6
2.35,1754270069,1217,235137.81,-142884.74,92253.07,1,1334,3,8,6
196.62,1754270089,1304,249173.36,-589063.33,-339889.97,1,1334,3,8,6
2.26,1754270163,1383,230916.49,-157343.56,73572.93,1,1336,3,8,6
1.66,1754270186,1429,294970.01,-42023.27,252946.74,0,1336,3,8,6
1.87,1754270203,1431,230431.83,-85754.41,144677.42,0,1336,3,8,6
2.01,1754270220,1416,264462.17,-81533.14,182929.03,1,1337,3,8,6
1.54,1754270238,1506,318227.04,-24096.07,294130.97,0,1337,3,8,6
1.11,1754270254,1327,260233.72,-3091.16,257142.56,0,1337,3,8,6
2.2,1754270265,1305,282069.6,-155821.6,126248.0,1,1337,3,8,6
21.8,1754270286,1294,287891.88,-798064.26,-510172.38,1,1338,3,8,6
1.02,1754270333,1518,369893.27,-2162.8,367730.47,0,1338,3,8,6
5.1,1754270344,1246,212709.97,-420415.25,-207705.28,1,1339,3,8,6
4.47,1754270373,1491,216237.07,-400047.94,-183810.87,1,1339,3,8,6
82.4,1754270401,1461,245587.5,-562592.9,-317005.4,1,1340,3,8,6
1.64,1754270464,1568,281130.67,-65187.41,215943.26,0,1341,3,8,6
1.93,1754270481,1556,277495.91,-185154.66,92341.25,0,1341,3,8,6
4.25,1754270499,1626,361492.99,-492755.33,-131262.34,1,1341,3,8,6
1.23,1754270527,1827,413999.38,-10381.61,403617.77,0,1342,3,8,6
2.18,1754270539,1563,275723.85,-166148.63,109575.22,1,1342,3,8,6
